name,category,url
aurangabadcaves,heritage,https://drive.google.com/uc?id=1NG1ASZTyU98UOmb6QnQV_ma7uIAax0z5
aurangabadcaves,heritage,https://drive.google.com/uc?id=1mvlJvT8D_WoBjmGPcHO3ztI3FiqkFPhM
aurangabadcaves,heritage,https://drive.google.com/uc?id=1hSgT0uFjTLWsuwuhfqpvUQTBdwnk7NcJ
bhadramarutitemple,heritage,https://drive.google.com/uc?id=1KyO1qPoQDSznZ2d3t_HBkBBQ75RSoF2a
elloracaves,heritage,https://drive.google.com/uc?id=1ZhO45FWtOzuwJ_AaHSjenetBbT0Bmohe
elloracaves,heritage,https://drive.google.com/uc?id=13u670rQydV7wkX9Kb4b5qT6BZt3xL4Om
elloracaves,heritage,https://drive.google.com/uc?id=1ew6rwo8zwCHtpMf1HP6i7IHP-ioRmzH4
elloracaves,heritage,https://drive.google.com/uc?id=1F6RYDa5-_nxgvdcC6YwHX0Bxcjdo6ibE
elloracaves,heritage,https://drive.google.com/uc?id=1CbXMTy_FtKy4J_r2-Aewt3qvze1Xas29
siddharthgarden,heritage,https://drive.google.com/uc?id=166iAPSYKpGpRxd1FsmG9in6U0u5se6VH
siddharthgarden,heritage,https://drive.google.com/uc?id=1RjMFmGsdiFfccg0TPBp_vSHhHPsLqLFy
siddharthgarden,heritage,https://drive.google.com/uc?id=1pwRSZqOeNmGSsLq8rS9yezkSJqEER5aA
siddharthgarden,heritage,https://drive.google.com/uc?id=1MLcups4fxdrKjoS-QWFI7PIbvHbNFSPP
siddharthgarden,heritage,https://drive.google.com/uc?id=1SPT3TCwqcWtw9Hyje4QSkg_ef0K5TAPd
ekamrakanan,heritage,https://drive.google.com/uc?id=1GdWfAyGs0HltUHRsVdb4LO0MTBDXci_l
ekamrakanan,heritage,https://drive.google.com/uc?id=1m_xkAXy3i3__9ayiSBF3yhGYzMt2gfHQ
ekamrakanan,heritage,https://drive.google.com/uc?id=1XXOi3j6DKY34jK7cTMtJOymPt4iqMY2X
ekamrakanan,heritage,https://drive.google.com/uc?id=1qybj_VYnxnYB63no0JD0y5aEHmVvJJsl
ekamrakanan,heritage,https://drive.google.com/uc?id=1LGadaZd8hgIAKOecgdckHfHmaNRLEJz4
lingarajtemple,heritage,https://drive.google.com/uc?id=1KShYqBEsOp6D83efPiyinFnlRmGhrI4N
lingarajtemple,heritage,https://drive.google.com/uc?id=16jIGS_eA_dKASCPAjVk7_rXRk_V7czQk
lingarajtemple,heritage,https://drive.google.com/uc?id=12j7tFRNWKQhpHZ6PIBJk02cJtE0FpdmF
lingarajtemple,heritage,https://drive.google.com/uc?id=1te_JYqqSiufN6x5cwFyBkDK5vVjSp-ne
lingarajtemple,heritage,https://drive.google.com/uc?id=1ejO1D7bvN7mi1CiPX7NExqrX1XVkkgDz
museumoftribalarts&artefacts,heritage,https://drive.google.com/uc?id=1Rht7g4VLwPR_oCvlXrtgjrrR14eydr90
museumoftribalarts&artefacts,heritage,https://drive.google.com/uc?id=1LryqPbRyb3YOKPl7ldEWLdAz3qgf1qDX
museumoftribalarts&artefacts,heritage,https://drive.google.com/uc?id=1Y6t8qYXmevvSLncRlow84tdMfZs9wOKD
museumoftribalarts&artefacts,heritage,https://drive.google.com/uc?id=1VcRudc_-7F82FuhE-UzbBAc19MT938cw
museumoftribalarts&artefacts,heritage,https://drive.google.com/uc?id=1kEzTsb-N15g2bApipUGuaFryy7qhREgc
nandankananzoologicalpark,heritage,https://drive.google.com/uc?id=1kYXoD5S_eIYEV11-fgVcyn1lShLIluvr
nandankananzoologicalpark,heritage,https://drive.google.com/uc?id=1VrqG4Cwsn2wkJvyJCkHzgDbEUqf3Q21V
nandankananzoologicalpark,heritage,https://drive.google.com/uc?id=1MqXtrw2TVCuJf08MUKiLEXa9lpSLLN20
nandankananzoologicalpark,heritage,https://drive.google.com/uc?id=1jjrtEwiV4N87qU8NZVSfifPEJ5azIjl4
nandankananzoologicalpark,heritage,https://drive.google.com/uc?id=1tV9dcvG2Y0uBwVgLk8M7xPvpP5W4ECc6
odishastatemuseum,heritage,https://drive.google.com/uc?id=1HmATip7fv1Uv389GtHVN0w8MnOjW2RBh
odishastatemuseum,heritage,https://drive.google.com/uc?id=1AtRVUoE95kQaU3liXrzrgJ468caBKkYa
odishastatemuseum,heritage,https://drive.google.com/uc?id=1UX1gZA7NCMg9iAm1y2LWY7zOLrOZcTN8
odishastatemuseum,heritage,https://drive.google.com/uc?id=1sYsEzKlfHcrnkREAs3w8CC-kt6F1Q9HM
odishastatemuseum,heritage,https://drive.google.com/uc?id=1-RVS078Sz3CCVy5FuNFzBtIScG6No9dj
rajaranitemple,heritage,https://drive.google.com/uc?id=1-mWSMCCedNsLOgECYMHhxJReopSXKtTo
rajaranitemple,heritage,https://drive.google.com/uc?id=1R44gqG_BDej7ZLWCkwhcExHs9N1Egk8E
rajaranitemple,heritage,https://drive.google.com/uc?id=1tyhsRX59UjXq4t9gnwBA_BuWynCjMktl
rajaranitemple,heritage,https://drive.google.com/uc?id=1zTlM79a_kcOawIawekCNUg1AAgSG8uiS
rajaranitemple,heritage,https://drive.google.com/uc?id=11qXrcx-mP6kMBB0WCXwuWxJySdVwZgYx
gujarimahalmuseum,heritage,https://drive.google.com/uc?id=17o5g_Y9tHVPNSX523E92_4kzGh31Bzgu
gujarimahalmuseum,heritage,https://drive.google.com/uc?id=1pTM9E7W6_1ZKR2cIELCFQeW_CMk4oNyX
gujarimahalmuseum,heritage,https://drive.google.com/uc?id=1wYLae5LfutmQLvWLiIOXjB7wgrCMLiXS
gujarimahalmuseum,heritage,https://drive.google.com/uc?id=1LqZmrxEMSP9FNbegPwqIjZ3QbvOAD8Dj
gujarimahalmuseum,heritage,https://drive.google.com/uc?id=1eShCcSUnlPC-R6G-npNzdVKNB32XaEwd
gwaliorfort,heritage,https://drive.google.com/uc?id=1u6crUZfvBH-XnYFSFmY75jX1kLmzCYii
gwaliorfort,heritage,https://drive.google.com/uc?id=1IsNM5Q25n2C7HXD9GchTF9FvH2boakbW
gwaliorfort,heritage,https://drive.google.com/uc?id=1qp01ixA0snPpnt-w1FI2p8VE3w--aqWs
gwaliorfort,heritage,https://drive.google.com/uc?id=1-TA5nKumqW1OPFZOHQT7brJU03QobNA5
gwaliorfort,heritage,https://drive.google.com/uc?id=1RNYJapfXSMmvQeApSX24uqZPHkw8mspT
gwaliorzoo,heritage,https://drive.google.com/uc?id=1galbQDzpzCxVHurPy73Uis9b2D0coW54
gwaliorzoo,heritage,https://drive.google.com/uc?id=12JmO-Qbgf9xPD80K37EpsYvvq4Phj-G4
gwaliorzoo,heritage,https://drive.google.com/uc?id=12FiI0L2M-xCKBqG5y067FFAoITFimHC9
gwaliorzoo,heritage,https://drive.google.com/uc?id=1e08xt59TA7dj5bvPhAuHyatNL7E3cvcZ
gwaliorzoo,heritage,https://drive.google.com/uc?id=1NY3yYhE9o3bEN3J19CXsMQsvgOf8Z4wC
saasbahutemple,heritage,https://drive.google.com/uc?id=1QhbmhaO9nzpQxAueQZM7_pB69XdAHdiW
saasbahutemple,heritage,https://drive.google.com/uc?id=1ivPYF2zTOo3YlaFJ2Tq9T-EzbB1Kv_uL
saasbahutemple,heritage,https://drive.google.com/uc?id=1MGvbUgbwq6RzPgGYWRqKB5i7nKXlhSF4
saasbahutemple,heritage,https://drive.google.com/uc?id=1aK0R6x4RunVT2uHcLZFdxgnUB-8dN2Cd
saasbahutemple,heritage,https://drive.google.com/uc?id=12MdjtAWSvV6U2VycJJdKUxim7IPYPt_Q
suntemple,heritage,https://drive.google.com/uc?id=1EV8MrIOSvpfi61NHOQ8IGvu3iPuHb_mQ
suntemple,heritage,https://drive.google.com/uc?id=1mAtMj63gJ6s-0cqDC0knX4BfLvfoT-Yo
suntemple,heritage,https://drive.google.com/uc?id=1h1IiUVw22_4SohXZWAfJxKO9-bssUmO1
suntemple,heritage,https://drive.google.com/uc?id=1FQCzueLUgNsvtI23B8skSEPFVm0TQO5n
suntemple,heritage,https://drive.google.com/uc?id=1jiXuK27uQiPLfU1ozx8EdQg4_X44Y-JB
tansenmemorial,heritage,https://drive.google.com/uc?id=1XAb2Rjql0JJsdtxr-2ZDqSZXudWZB68Y
tansenmemorial,heritage,https://drive.google.com/uc?id=1urCNiOyLLoPdIkwPpbkEXA-uLjzXTCIJ
tansenmemorial,heritage,https://drive.google.com/uc?id=1Ly0D6Uywy-rn8ky0OnVu6CPExqMKWNF_
tansenmemorial,heritage,https://drive.google.com/uc?id=111C5a3S5VbUSiMDIq8N7uDp3we4CO5ZY
tansenmemorial,heritage,https://drive.google.com/uc?id=17ojES_9W8beERyktU6Nb5MV_uv76MEye
telikamandir,heritage,https://drive.google.com/uc?id=1ospC_6Z0N4COjsoZBOD-UvTFCgsUBTVe
telikamandir,heritage,https://drive.google.com/uc?id=1zCAfxRIx5cxGeicN9GhvsyBuESwEp8yc
telikamandir,heritage,https://drive.google.com/uc?id=1qgFYnLaaXMeF1RAq_A47DhadraTmMYoH
telikamandir,heritage,https://drive.google.com/uc?id=10AgTDHfsV6V179uGmPXxEhgUcROy5opa
telikamandir,heritage,https://drive.google.com/uc?id=1jMJkAtSkH2HFahqKVm5Kf808m2lNOFiC
balsamandlake,heritage,https://drive.google.com/uc?id=1MG4L10yJShinnp9fupo1usHCEoI6c4iq
balsamandlake,heritage,https://drive.google.com/uc?id=1UarTTRlH_w9ELm_NTfZLPrE0w-Ac7Q_w
balsamandlake,heritage,https://drive.google.com/uc?id=1ophhcbSycovGCeRDiVAaadPMk3a7dG2Q
balsamandlake,heritage,https://drive.google.com/uc?id=1bdvFTWhQt9NSFP426cR2M5SUiMgbUgt8
balsamandlake,heritage,https://drive.google.com/uc?id=1M7iJCKhzaj1CMfDGcX3dZPRDSHccEWpU
balsamandlake,heritage,https://drive.google.com/uc?id=1Vggx3L_G5AuVwZS_kJ3aD_J8mdJ4LTMz
clocktowermarket,heritage,https://drive.google.com/uc?id=1ItZqhXMABzAEMf0FlqcKMHpNu_Nn3v8P
clocktowermarket,heritage,https://drive.google.com/uc?id=1RSNz4RypqSU8WOZ1xxYPDzNMjFEx54u0
clocktowermarket,heritage,https://drive.google.com/uc?id=18bNAf-9ZD4XEnIqPtx9I9oeN0DAm1pmT
clocktowermarket,heritage,https://drive.google.com/uc?id=1YvqUEKOggnXAUCFZhADm85364_T0QS1W
clocktowermarket,heritage,https://drive.google.com/uc?id=122ndL9Sq66zc1w8oasX9_qxzt9qVpeE9
clocktowermarket,heritage,https://drive.google.com/uc?id=1y5gpkt29tIco15N4ZyLD9eJFwcSBrmE6
jaswantthada,heritage,https://drive.google.com/uc?id=1dMRNPDsn3eeqpk33DsZLiNlB8X1qBtXk
jaswantthada,heritage,https://drive.google.com/uc?id=18h3y5aq59nJ0Yknga0W-Bhw-KcjDKGEy
jaswantthada,heritage,https://drive.google.com/uc?id=1Es6aP4WwThBtWq6xNp5CI-6A7AJ_lZqV
jaswantthada,heritage,https://drive.google.com/uc?id=1tgrPdWraQugYiyoOYsuPUWZ34GvPtmVW
jaswantthada,heritage,https://drive.google.com/uc?id=1gsT1Hoz6M83FSrhre-LWm7NehJo0PTl6
jaswantthada,heritage,https://drive.google.com/uc?id=1r5Pe5cvGkiPOqiUQSjVrIm6wSTdmuF94
mandoregarden,heritage,https://drive.google.com/uc?id=1RrEuHcPn-TjHf68WngL80MbWiM9P-5yV
mandoregarden,heritage,https://drive.google.com/uc?id=1rnFJRZ-cixm9xwRlP8_tsthGWQSyeaEq
mandoregarden,heritage,https://drive.google.com/uc?id=1iaBji9QtgvXdGG6mPgjMGvc9NYzAJhEK
mandoregarden,heritage,https://drive.google.com/uc?id=1Br9kdUa83fh0F5a_QACc1GgSNDiDaO9I
mandoregarden,heritage,https://drive.google.com/uc?id=1xqet07ad3LXEeP7holpfBIX7Ya8ZjBoA
mandoregarden,heritage,https://drive.google.com/uc?id=12h0r2H3eHBp1kBm5wQM8hvybLqQBqwOg
mehrangarhfort,heritage,https://drive.google.com/uc?id=1RGsSsfghMnYqQkzNZ3WD-pQ79_fqpfvJ
mehrangarhfort,heritage,https://drive.google.com/uc?id=1-mnMu0PnW3F1SIt4pb2xH7QxNrmcBPgn
mehrangarhfort,heritage,https://drive.google.com/uc?id=1kn1-bh_0LIgzok8dtuFkbf-_k1uC-vE2
mehrangarhfort,heritage,https://drive.google.com/uc?id=11RzKwADq-CCROpcl6mXPP-jsAluf5Vr8
mehrangarhfort,heritage,https://drive.google.com/uc?id=1Ey792U93eXxY06oGRZUGjuokhjFns-N9
mehrangarhfort,heritage,https://drive.google.com/uc?id=1pGIUvwSKKGNOlmQHv7V9Fn7T_-Wfk6my
raojodhadesertrockpark,heritage,https://drive.google.com/uc?id=1RfR982eWRk5h7j7ru-F5BvpXoy3GZ1Jt
raojodhadesertrockpark,heritage,https://drive.google.com/uc?id=1bHGNPUd9OrM_RNI9WxJ2_zClwbjZDX0_
raojodhadesertrockpark,heritage,https://drive.google.com/uc?id=1tCVlSHmI9KMCrd0XXCbJkt-Ve4Cewdw-
raojodhadesertrockpark,heritage,https://drive.google.com/uc?id=1vm5DJPGv2ZMqTaJBoCBxwBxMylB7TtVS
raojodhadesertrockpark,heritage,https://drive.google.com/uc?id=1vteI8HXwk1fxx5paYr_miqOUEuwb1Dlc
raojodhadesertrockpark,heritage,https://drive.google.com/uc?id=1tCZ1SIwx54uh4PNDVZAaWeJTVCrKSEgw
umaidbhawanpalace,heritage,https://drive.google.com/uc?id=1VSrgS6jQqC9caWsDUb8w_LUp2DAwNP77
hillpalacemuseum,heritage,https://drive.google.com/uc?id=175LisDixOdk8RDO1YtxRaswGcDsxtgyi
paradesisynagogue,heritage,https://drive.google.com/uc?id=1uQOMLQhOt_XOkh-iu9zFEfWKq8UbiUcu
themattancherrypalace,heritage,https://drive.google.com/uc?id=1g1CaAeZsH9w8KNdZPOUK4F_lBUNpqVrv
vypeenisland,heritage,https://drive.google.com/uc?id=1Aa1viIHVRx5VdAtQrei072QFCwJoL41k
willingdonisland,heritage,https://drive.google.com/uc?id=1arbB-YHrJE8qpm6EN2PGcFMc5TMdvqT4
begumhazratmahalpark,heritage,https://drive.google.com/uc?id=1mhtyoCG34of53hW3iAynthLfxvKKl__T
begumhazratmahalpark,heritage,https://drive.google.com/uc?id=1i8cmBJd-_JoH6l2bwYKyWrqPsRznuOih
begumhazratmahalpark,heritage,https://drive.google.com/uc?id=1KXD2w0Q1IMj4vekdsw5chQf5Wy_LvQs2
begumhazratmahalpark,heritage,https://drive.google.com/uc?id=1U5berPfZMG1cFcbRFULp5p-_Futs5ZvJ
begumhazratmahalpark,heritage,https://drive.google.com/uc?id=1x1iIk4x1isF-82lf7r7fVzycUf_f6lYj
chhotaimambara,heritage,https://drive.google.com/uc?id=18qfVH9IXLf5KwxRMkTLu5ysd1wrSXUn3
chhotaimambara,heritage,https://drive.google.com/uc?id=1mM2txiQVigXxJP0NGONdpgf2CHfYFoj6
chhotaimambara,heritage,https://drive.google.com/uc?id=1IFs38qt4tWAFwARhBVVUzPD2F0c_e4Y9
chhotaimambara,heritage,https://drive.google.com/uc?id=1bihybdcTX6dcXWasvgokiO1nLCNqmWXR
chhotaimambara,heritage,https://drive.google.com/uc?id=1s0Ac7QsUjwn7H_osAvSVqBp7nB5FHed6
chhotaimambara,heritage,https://drive.google.com/uc?id=10eLp90w9g4K2_vgiFfXjlvxg86xQOjWY
rumidarwaza,heritage,https://drive.google.com/uc?id=1o4wtzC6gvgY1QkSwI_1sNYRERybcApo3
rumidarwaza,heritage,https://drive.google.com/uc?id=1Mu1qQUi21r1LVxWUleTvPFfd7tJxeKzu
rumidarwaza,heritage,https://drive.google.com/uc?id=1I-SDwPkNM9NVL4MJbYRLKs0GAolQct7K
satkhanda,heritage,https://drive.google.com/uc?id=1QXlH7-YPDhJPEvqk3OBYsZ3o7xblxj1Q
satkhanda,heritage,https://drive.google.com/uc?id=160NceLUDhulkVV8pVUUg8iRO2KEKALlL
satkhanda,heritage,https://drive.google.com/uc?id=1NGLvtqexeyz0IKQLZs4vTMHbUAIaq4a9
satkhanda,heritage,https://drive.google.com/uc?id=16BUuaBPhxkbqmzyTwwzsXZUIlI0-eAqg
satkhanda,heritage,https://drive.google.com/uc?id=1D4A0NlQ-Kdq2VWv4izaRbqwdGN0MvppB
satkhanda,heritage,https://drive.google.com/uc?id=1BAGcitY-_EUBwaqst7FJPfyiAnCAezCk
tombofsaadatalikhan,heritage,https://drive.google.com/uc?id=1SfK-LVXavKihtTgKFGiXfoQ3qBXCmdit
tombofsaadatalikhan,heritage,https://drive.google.com/uc?id=1GaCaASjhvxWVH0fr8qMZh8WVvbe6IuOa
tombofsaadatalikhan,heritage,https://drive.google.com/uc?id=1Ud-feubwpDUls6V82oMZSSuO8EFlNn_F
tombofsaadatalikhan,heritage,https://drive.google.com/uc?id=1TCW3RAzIILqypqHsl90iQzkOhudjSWBB
tombofsaadatalikhan,heritage,https://drive.google.com/uc?id=1J1pawXxB6wW0YYs-oQ0hE0FZox2L9ipE
tombofsaadatalikhan,heritage,https://drive.google.com/uc?id=131MLwdJg6gbF2cAGZ_4QepwLJoYBxzfA
bankebiharitemple,heritage,https://drive.google.com/uc?id=1Q8Ese4u8bAZxwsaQDT_kAXCf-SwxkYRa
bankebiharitemple,heritage,https://drive.google.com/uc?id=1aLZ0H85nDSCEMbglCWOx7siEOT5XqCB-
bankebiharitemple,heritage,https://drive.google.com/uc?id=1EiPHBh6PEQmIiudH7GyD7EqmEGSQ3xYr
bankebiharitemple,heritage,https://drive.google.com/uc?id=1URI2hdcp_AiRkmCAvtEXG8zWlB_-3R-j
dwarkadhishtemple,heritage,https://drive.google.com/uc?id=1BE1V8qBk1KCn9RCQwQ9xwHuROFOnhwZK
dwarkadhishtemple,heritage,https://drive.google.com/uc?id=1xN8r1kdofWZBNBEZFy9pFxKu9undguWC
dwarkadhishtemple,heritage,https://drive.google.com/uc?id=1-S9SXEjwgSvrQtOLZLa7M_xXjrkGOYKs
dwarkadhishtemple,heritage,https://drive.google.com/uc?id=1pSkIZq_WGOvgYN0GWXCoylLIIDZVubvF
dwarkadhishtemple,heritage,https://drive.google.com/uc?id=1WN_hVqqhwL5TQ5vSoB7irzKlw4kE8x7H
kansaqila,heritage,https://drive.google.com/uc?id=1VUdYQlJ9B0ksl8RAjaIa9jjwvsEskhTH
kansaqila,heritage,https://drive.google.com/uc?id=128AV2DAnI9jfr0Fyv8bPeC594PuK0Ddp
kansaqila,heritage,https://drive.google.com/uc?id=1IFUj0zBLpqcgk7ioWkyg9yq11MvhDVZL
kansaqila,heritage,https://drive.google.com/uc?id=1WtogWJvFz_nwGl99zbbQ1RDIVwuZF3i3
kansaqila,heritage,https://drive.google.com/uc?id=1zlKPfJzkJSHHE7nKo26QddBZVrskKXri
kansaqila,heritage,https://drive.google.com/uc?id=1GUclffK2Hr8PMso2pOZA55AM_aL9EBPp
krishnajanmasthantemplecomplex,heritage,https://drive.google.com/uc?id=1o9BfS_-UEAhlfYY_CWt7le9RIugNCdUO
krishnajanmasthantemplecomplex,heritage,https://drive.google.com/uc?id=1rzun2_JXFNpdnaSd8829PtxCEhZUw3VU
krishnajanmasthantemplecomplex,heritage,https://drive.google.com/uc?id=1bfbpJ7o06TaOcmw7SJjU6eMEJOy1wM4e
krishnajanmasthantemplecomplex,heritage,https://drive.google.com/uc?id=1MlCeoMpQdgvgE4hxdq2d90JSt0JJPl4T
krishnajanmasthantemplecomplex,heritage,https://drive.google.com/uc?id=1aGyaUQzmQBduu4cNgZwlmicYzcAFCAee
krishnajanmasthantemplecomplex,heritage,https://drive.google.com/uc?id=1218yaWCvWV6OMrsd4AL1AoFQ1az1P3Om
mathuramuseum,heritage,https://drive.google.com/uc?id=1sAe0cRCT-mE-WM--L3Tz-wu5J1CcuFqk
mathuramuseum,heritage,https://drive.google.com/uc?id=1dpJJHIR__3QvwzW1sQ4HKmAf8u67kUYv
mathuramuseum,heritage,https://drive.google.com/uc?id=1GWyGBh3w1s8yOmJNE_kwPryV264Lq2u5
mathuramuseum,heritage,https://drive.google.com/uc?id=1y6hktJ9RpVtCbH7z_gswK_rnHiSwh3aR
mathuramuseum,heritage,https://drive.google.com/uc?id=1Z9N3u2rjIpg2QXoIb_i4hMpvgYNyu1Yr
premmandir,heritage,https://drive.google.com/uc?id=1jAwRUqbSiFM_IYrI4B6Y06YZhHFfcyiX
premmandir,heritage,https://drive.google.com/uc?id=1yXLIyqQprzEkDXSgn0SIzvpgqFxKr_HR
premmandir,heritage,https://drive.google.com/uc?id=1B5va3-jmcPASvqQ9Q-EOtHq9odU851TY
premmandir,heritage,https://drive.google.com/uc?id=16raxQB_pPNyF7rtL5_6-zRKRMRr1Yoyp
premmandir,heritage,https://drive.google.com/uc?id=1WSK9Jg3ksoxntLSN2I8Wch0l9Arrdiaa
premmandir,heritage,https://drive.google.com/uc?id=1Gwl3oQJfaiYlsiaU7DBRhW61El3tbGRk
brindavangardens,heritage,https://drive.google.com/uc?id=1GY4Z1rcvObIxJ1pXysznK6nG6FaS2FZl
brindavangardens,heritage,https://drive.google.com/uc?id=1LNrJM3u2lsSGvKWO-rVzV99uKgRJUiOq
brindavangardens,heritage,https://drive.google.com/uc?id=17BntBTjUpVlpnHCTR669sIeMtSJmiY9R
brindavangardens,heritage,https://drive.google.com/uc?id=19eZPxDA7WIFL7YElArZfOhEMuWE1dEUm
brindavangardens,heritage,https://drive.google.com/uc?id=1-FADtu24vSrFjfQCYpjJndxAlSF5Q5E2
brindavangardens,heritage,https://drive.google.com/uc?id=16fYz2fkFrdiTjSKOkoS2VPHuXJyJXHWg
chamundihills,heritage,https://drive.google.com/uc?id=1fvS_NqmAXbBZnnq79yvZLvTeA1uQXMlL
chamundihills,heritage,https://drive.google.com/uc?id=1Iq3Hh-YWb05ZavG9yZiGLUUoWDg1qSEZ
chamundihills,heritage,https://drive.google.com/uc?id=1gRbS3EcWS70S-JHk3bxm3dvFNdgB9lLW
chamundihills,heritage,https://drive.google.com/uc?id=1-xN8UKk1w0PtKS2HxrVlCygRjGe4b9ZG
chamundihills,heritage,https://drive.google.com/uc?id=1mXVXU-GKPMarH_EhE52RQ1upMSkG1NKD
chamundihills,heritage,https://drive.google.com/uc?id=1EtEcAvAbfXQ7z02Ww7LcI7VKo2KVJK1d
jagmohanpalace,heritage,https://drive.google.com/uc?id=1Q98AP6_WI0nuVxmHNheqbUB7q9PX3Y0x
jagmohanpalace,heritage,https://drive.google.com/uc?id=1u52KA4711ajF6WF7W96sHr-sFcCV1XzO
jagmohanpalace,heritage,https://drive.google.com/uc?id=1l8-wiBU-fS4-2nA_jw3to06QbNPxdQZW
jagmohanpalace,heritage,https://drive.google.com/uc?id=1zL43VItPmc73shLrgXyWZL00ylcMnJ75
jagmohanpalace,heritage,https://drive.google.com/uc?id=1ClMHar7MN8JBlqB6_-dkzPdKCMDYulqt
jagmohanpalace,heritage,https://drive.google.com/uc?id=13ren3REVIPk5O6lQx_Qwraut16IqSxLw
mysorepalace,heritage,https://drive.google.com/uc?id=1pf1kwu7hTF8EUVwcsJa8yP0lVTGjC61N
mysorepalace,heritage,https://drive.google.com/uc?id=10Q4QBrz5jXtJYjQkA7H3v2OmhEQGYySE
mysorepalace,heritage,https://drive.google.com/uc?id=1lwK5tguhiHRMZa-OboyAnaIb1HkudASl
mysorepalace,heritage,https://drive.google.com/uc?id=1TWbZ8LT9B3q8mlTqbWQTzvA-Z_r7wtI_
mysorepalace,heritage,https://drive.google.com/uc?id=1xOFTVqhor5lErx3naaU_O5v-PATBm8gu
mysorepalace,heritage,https://drive.google.com/uc?id=1s1fveCjP02_NUVL8bvU9u8LPMKHm1zJF
mysoresandsculpturemuseum,heritage,https://drive.google.com/uc?id=14EOlyxiwg9dVI59Ae1_-aNvIeUuskr8X
mysoresandsculpturemuseum,heritage,https://drive.google.com/uc?id=1W-qUhGHf4vse_Ti5bkmUC_WW6A9oAJHV
mysoresandsculpturemuseum,heritage,https://drive.google.com/uc?id=1no440sTorvANKHPOklPLqQ5o7r6SuJrz
mysoresandsculpturemuseum,heritage,https://drive.google.com/uc?id=1Cj6gPhYwepCWOkHeCDg_3iqRsruaum64
mysoresandsculpturemuseum,heritage,https://drive.google.com/uc?id=1k9phAH9YnKXAGOUkAeDnyImyLIzaZ-Kc
mysoresandsculpturemuseum,heritage,https://drive.google.com/uc?id=1VWCWCfVkSbJ2mb9O7Xd-6sOfC9FAwP_b
mysorezoo,heritage,https://drive.google.com/uc?id=1VjTO7wvysERCllR2Xb07oaQp3qYw4Ppv
mysorezoo,heritage,https://drive.google.com/uc?id=1OuDTawNMxUs_zahR42wzAjvod0y2UnBE
mysorezoo,heritage,https://drive.google.com/uc?id=1b5-MhLZUq-j_bei9yn8sd4J0fo9zl6mw
mysorezoo,heritage,https://drive.google.com/uc?id=19FboBaSFv-QhMWthttiVem4IU2XoTBuj
mysorezoo,heritage,https://drive.google.com/uc?id=1mkI3SwPGSBIEP87xilGhwYewg1fZYGgd
mysorezoo,heritage,https://drive.google.com/uc?id=1HCL4xBBGjosIlSY3gWvRVSPxKMdQCNXA
apteshwartemple,heritage,https://drive.google.com/uc?id=12hhugnh6gOVFg2yKczeWeYb1VpiKjDEo
apteshwartemple,heritage,https://drive.google.com/uc?id=1RI60IS8KuaT8AOrkQVrHamwhcC84V1-p
apteshwartemple,heritage,https://drive.google.com/uc?id=1UQsZrNo1r06oLEV4--jIOr8D9A54ubAF
apteshwartemple,heritage,https://drive.google.com/uc?id=1jKnzVDH0oSnc1UpWMo9kB7Nmg2skqErl
apteshwartemple,heritage,https://drive.google.com/uc?id=1GUiwlTG6EoSQRQJjOtrDsqKcMdmiuv6K
apteshwartemple,heritage,https://drive.google.com/uc?id=1DbW3m0gacZZv7S7zhkfPE57cn6613Dhi
brahmatemple,heritage,https://drive.google.com/uc?id=1xJKBPTDaWRvz7EX-O-WngezYrGIp9lh9
brahmatemple,heritage,https://drive.google.com/uc?id=14vXEjoZ_3AcVxNIB-k_G0-C8oLE0xXzc
brahmatemple,heritage,https://drive.google.com/uc?id=17oN8RyTnva8qwOw5tkbfd-lGS9Oq0yyt
brahmatemple,heritage,https://drive.google.com/uc?id=1NWOdm-3bFoQ2LBiYjF5Bah1vpshyjKIO
brahmatemple,heritage,https://drive.google.com/uc?id=1CLzN8Iytmx-H2WwmxH_L2_1b6YasZWxP
brahmatemple,heritage,https://drive.google.com/uc?id=1cxYB30K5EAvMIV31e8oMNA4f1U8o2vxR
mertacity,heritage,https://drive.google.com/uc?id=1xJ7Te9WxMVYEkrL4JF2N13nXTOU9AB6o
mertacity,heritage,https://drive.google.com/uc?id=191iL3bhZw3X6WktVj5qmv-yfXM0SEmqp
mertacity,heritage,https://drive.google.com/uc?id=1uWyAqHA_Nv6CzO-QG3by6fOtRVNgAgaX
mertacity,heritage,https://drive.google.com/uc?id=1c50_0M06ShkH4CWcEe8JiS1QRoRhNjn-
mertacity,heritage,https://drive.google.com/uc?id=1j5Mf4Omv23q7DazF2G1FNdUG1bPPW9Lk
mertacity,heritage,https://drive.google.com/uc?id=1IKt0fh9lIyFtsCBtCCxQq_Ng44NgWkwo
rangjitemple,heritage,https://drive.google.com/uc?id=1loQxHBurPflBfHrEg70eE1_LU0AAQHws
rangjitemple,heritage,https://drive.google.com/uc?id=1Fft-sFDyHTZoF0lIcBiq6y6szoOm1tRE
rangjitemple,heritage,https://drive.google.com/uc?id=10n9gUs4alYZS9jh5-tsc8X_HVWwQLq72
rangjitemple,heritage,https://drive.google.com/uc?id=1mQSlDS84TXJbNSp285Ae_Ua6FWyPIdrZ
rangjitemple,heritage,https://drive.google.com/uc?id=1JRdUeKKA4wD7Gylf4gAgBDyP5jL0nsBH
